ValueMeaning	LabelValueMeaning	Referentiel	url	TypeConceptualDomain	FormatConceptualDomain	ConceptualDomain
ATC:A10AD02	Insulin(beef)	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AD02&showdescription=no	Enumerated	String	ATC
ATC:A10AD03	Insulin(pork)	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AD03&showdescription=no	Enumerated	String	ATC
ATC:A10AD04	Insulinlispro	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AD04&showdescription=no	Enumerated	String	ATC
ATC:A10AD05	Insulinaspart	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AD05&showdescription=no	Enumerated	String	ATC
ATC:A10AD06	Insulindegludecandinsulinaspart	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AD06&showdescription=no	Enumerated	String	ATC
ATC:A10AD30	Combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AD30&showdescription=no	Enumerated	String	ATC
ATC:A10AE	Insulinsandanaloguesforinjection,long-acting	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AE&showdescription=no	Enumerated	String	ATC
ATC:A10AE01	Insulin(human)	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AE01&showdescription=no	Enumerated	String	ATC
ATC:A10AE02	Insulin(beef)	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AE02&showdescription=no	Enumerated	String	ATC
ATC:A10AE03	Insulin(pork)	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AE03&showdescription=no	Enumerated	String	ATC
ATC:A10AE04	Insulinglargine	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AE04&showdescription=no	Enumerated	String	ATC
ATC:A10AE05	Insulindetemir	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AE05&showdescription=no	Enumerated	String	ATC
ATC:A10AE06	Insulindegludec	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AE06&showdescription=no	Enumerated	String	ATC
ATC:A10AE30	Combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AE30&showdescription=no	Enumerated	String	ATC
ATC:A10AE54	Insulinglargineandlixisenatide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AE54&showdescription=no	Enumerated	String	ATC
ATC:A10AE56	Insulindegludecandliraglutide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AE56&showdescription=no	Enumerated	String	ATC
ATC:A10AF	Insulinsandanaloguesforinhalation	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AF&showdescription=no	Enumerated	String	ATC
ATC:A10AF01	Insulin(human)	ATC	https://www.whocc.no/atc_ddd_index/?code=A10AF01&showdescription=no	Enumerated	String	ATC
ATC:A10B	Blood glucose lowering drugs, excluding insulins	ATC	https://www.whocc.no/atc_ddd_index/?code=A10B&showdescription=no	Enumerated	String	ATC
ATC:A10BA	Biguanides	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BA&showdescription=no	Enumerated	String	ATC
ATC:A10BA01	Phenformin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BA01&showdescription=no	Enumerated	String	ATC
ATC:A10BA02	Metformin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BA02&showdescription=no	Enumerated	String	ATC
ATC:A10BA03	Buformin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BA03&showdescription=no	Enumerated	String	ATC
ATC:A10BB	Sulfonylureas	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB&showdescription=no	Enumerated	String	ATC
ATC:A10BB01	Glibenclamide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB01&showdescription=no	Enumerated	String	ATC
ATC:A10BB02	Chlorpropamide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB02&showdescription=no	Enumerated	String	ATC
ATC:A10BB03	Tolbutamide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB03&showdescription=no	Enumerated	String	ATC
ATC:A10BB04	Glibornuride	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB04&showdescription=no	Enumerated	String	ATC
ATC:A10BB05	Tolazamide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB05&showdescription=no	Enumerated	String	ATC
ATC:A10BB06	Carbutamide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB06&showdescription=no	Enumerated	String	ATC
ATC:A10BB07	Glipizide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB07&showdescription=no	Enumerated	String	ATC
ATC:A10BB08	Gliquidone	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB08&showdescription=no	Enumerated	String	ATC
ATC:A10BB09	Gliclazide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB09&showdescription=no	Enumerated	String	ATC
ATC:A10BB10	Metahexamide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB10&showdescription=no	Enumerated	String	ATC
ATC:A10BB11	Glisoxepide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB11&showdescription=no	Enumerated	String	ATC
ATC:A10BB12	Glimepiride	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB12&showdescription=no	Enumerated	String	ATC
ATC:A10BB31	Acetohexamide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BB31&showdescription=no	Enumerated	String	ATC
ATC:A10BC	Sulfonamides(heterocyclic)	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BC&showdescription=no	Enumerated	String	ATC
ATC:A10BC01	Glymidine	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BC01&showdescription=no	Enumerated	String	ATC
ATC:A10BD	Combinationsoforalbloodglucoseloweringdrugs	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD&showdescription=no	Enumerated	String	ATC
ATC:A10BD01	Phenforminandsulfonamides	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD01&showdescription=no	Enumerated	String	ATC
ATC:A10BD02	Metforminandsulfonamides	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD02&showdescription=no	Enumerated	String	ATC
ATC:A10BD03	Metforminandrosiglitazone	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD03&showdescription=no	Enumerated	String	ATC
ATC:A10BD04	Glimepirideandrosiglitazone	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD04&showdescription=no	Enumerated	String	ATC
ATC:A10BD05	Metforminandpioglitazone	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD05&showdescription=no	Enumerated	String	ATC
ATC:A10BD06	Glimepirideandpioglitazone	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD06&showdescription=no	Enumerated	String	ATC
ATC:A10BD07	Metforminandsitagliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD07&showdescription=no	Enumerated	String	ATC
ATC:A10BD08	Metforminandvildagliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD08&showdescription=no	Enumerated	String	ATC
ATC:A10BD09	Pioglitazoneandalogliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD09&showdescription=no	Enumerated	String	ATC
ATC:A10BD10	Metforminandsaxagliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD10&showdescription=no	Enumerated	String	ATC
ATC:A10BD11	Metforminandlinagliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD11&showdescription=no	Enumerated	String	ATC
ATC:A10BD12	Pioglitazoneandsitagliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD12&showdescription=no	Enumerated	String	ATC
ATC:A10BD13	Metforminandalogliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD13&showdescription=no	Enumerated	String	ATC
ATC:A10BD14	Metforminandrepaglinide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD14&showdescription=no	Enumerated	String	ATC
ATC:A10BD15	Metforminanddapagliflozin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD15&showdescription=no	Enumerated	String	ATC
ATC:A10BD16	Metforminandcanagliflozin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD16&showdescription=no	Enumerated	String	ATC
ATC:A10BD17	Metforminandacarbose	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD17&showdescription=no	Enumerated	String	ATC
ATC:A10BD18	Metforminandgemigliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD18&showdescription=no	Enumerated	String	ATC
ATC:A10BD19	Linagliptinandempagliflozin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD19&showdescription=no	Enumerated	String	ATC
ATC:A10BD20	Metforminandempagliflozin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD20&showdescription=no	Enumerated	String	ATC
ATC:A10BD21	Saxagliptinanddapagliflozin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD21&showdescription=no	Enumerated	String	ATC
ATC:A10BD22	Metforminandevogliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BD22&showdescription=no	Enumerated	String	ATC
ATC:A10BF	Alphaglucosidaseinhibitors	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BF&showdescription=no	Enumerated	String	ATC
ATC:A10BF01	Acarbose	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BF01&showdescription=no	Enumerated	String	ATC
ATC:A10BF02	Miglitol	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BF02&showdescription=no	Enumerated	String	ATC
ATC:A10BF03	Voglibose	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BF03&showdescription=no	Enumerated	String	ATC
ATC:A10BG	Thiazolidinediones	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BG&showdescription=no	Enumerated	String	ATC
ATC:A10BG01	Troglitazone	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BG01&showdescription=no	Enumerated	String	ATC
ATC:A10BG02	Rosiglitazone	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BG02&showdescription=no	Enumerated	String	ATC
ATC:A10BG03	Pioglitazone	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BG03&showdescription=no	Enumerated	String	ATC
ATC:A10BH	Dipeptidylpeptidase4(DPP-4)inhibitors	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BH&showdescription=no	Enumerated	String	ATC
ATC:A10BH01	Sitagliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BH01&showdescription=no	Enumerated	String	ATC
ATC:A10BH02	Vildagliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BH02&showdescription=no	Enumerated	String	ATC
ATC:A10BH03	Saxagliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BH03&showdescription=no	Enumerated	String	ATC
ATC:A10BH04	Alogliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BH04&showdescription=no	Enumerated	String	ATC
ATC:A10BH05	Linagliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BH05&showdescription=no	Enumerated	String	ATC
ATC:A10BH06	Gemigliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BH06&showdescription=no	Enumerated	String	ATC
ATC:A10BH07	Evogliptin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BH07&showdescription=no	Enumerated	String	ATC
ATC:A10BH51	Sitagliptinandsimvastatin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BH51&showdescription=no	Enumerated	String	ATC
ATC:A10BJ	Glucagon-likepeptide-1receptor(GLP-1)analogues	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BJ&showdescription=no	Enumerated	String	ATC
ATC:A10BJ01	Exenatide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BJ01&showdescription=no	Enumerated	String	ATC
ATC:A10BJ02	Liraglutide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BJ02&showdescription=no	Enumerated	String	ATC
ATC:A10BJ03	Lixisenatide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BJ03&showdescription=no	Enumerated	String	ATC
ATC:A10BJ04	Albiglutide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BJ04&showdescription=no	Enumerated	String	ATC
ATC:A10BJ05	Dulaglutide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BJ05&showdescription=no	Enumerated	String	ATC
ATC:A10BJ06	Semaglutide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BJ06&showdescription=no	Enumerated	String	ATC
ATC:A10BK	Sodium-glucoseco-transporter2(SGLT2)inhibitors	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BK&showdescription=no	Enumerated	String	ATC
ATC:A10BX	Otherbloodglucoseloweringdrugs,excludinginsulins	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BX&showdescription=no	Enumerated	String	ATC
ATC:A10BX01	Guargum	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BX01&showdescription=no	Enumerated	String	ATC
ATC:A10BX02	Repaglinide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BX02&showdescription=no	Enumerated	String	ATC
ATC:A10BX03	Nateglinide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BX03&showdescription=no	Enumerated	String	ATC
ATC:A10BX05	Pramlintide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BX05&showdescription=no	Enumerated	String	ATC
ATC:A10BX06	Benfluorex	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BX06&showdescription=no	Enumerated	String	ATC
ATC:A10BX08	Mitiglinide	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BX08&showdescription=no	Enumerated	String	ATC
ATC:A10BX09	Dapagliflozin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BX09&showdescription=no	Enumerated	String	ATC
ATC:A10BX11	Canagliflozin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BX11&showdescription=no	Enumerated	String	ATC
ATC:A10BX12	Empagliflozin	ATC	https://www.whocc.no/atc_ddd_index/?code=A10BX12&showdescription=no	Enumerated	String	ATC
ATC:A10X	Other drugs used in diabetes	ATC	https://www.whocc.no/atc_ddd_index/?code=A10X&showdescription=no	Enumerated	String	ATC
ATC:A10XA	Aldosereductaseinhibitors	ATC	https://www.whocc.no/atc_ddd_index/?code=A10XA&showdescription=no	Enumerated	String	ATC
ATC:A10XA01	Tolrestat	ATC	https://www.whocc.no/atc_ddd_index/?code=A10XA01&showdescription=no	Enumerated	String	ATC
ATC:A11	Vitamins	ATC	https://www.whocc.no/atc_ddd_index/?code=A11&showdescription=no	Enumerated	String	ATC
ATC:A11A	Multivitamins, combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=A11A&showdescription=no	Enumerated	String	ATC
ATC:A11AA	Multivitaminswithminerals	ATC	https://www.whocc.no/atc_ddd_index/?code=A11AA&showdescription=no	Enumerated	String	ATC
ATC:A11AA01	Multivitaminsandiron	ATC	https://www.whocc.no/atc_ddd_index/?code=A11AA01&showdescription=no	Enumerated	String	ATC
ATC:A11AA02	Multivitaminsandcalcium	ATC	https://www.whocc.no/atc_ddd_index/?code=A11AA02&showdescription=no	Enumerated	String	ATC
ATC:A11AA03	Multivitaminsandotherminerals,includingcombinations	ATC	https://www.whocc.no/atc_ddd_index/?code=A11AA03&showdescription=no	Enumerated	String	ATC
ATC:A11AA04	Multivitaminsandtraceelements	ATC	https://www.whocc.no/atc_ddd_index/?code=A11AA04&showdescription=no	Enumerated	String	ATC
ATC:A11AB	Multivitamins,othercombinations	ATC	https://www.whocc.no/atc_ddd_index/?code=A11AB&showdescription=no	Enumerated	String	ATC
ATC:A11B	Multivitamins,plain	ATC	https://www.whocc.no/atc_ddd_index/?code=A11B&showdescription=no	Enumerated	String	ATC
ATC:A11C	Vitamin A and D, including combinations of the two	ATC	https://www.whocc.no/atc_ddd_index/?code=A11C&showdescription=no	Enumerated	String	ATC
ATC:A11CA	VitaminA,plain	ATC	https://www.whocc.no/atc_ddd_index/?code=A11CA&showdescription=no	Enumerated	String	ATC
ATC:A11CA01	Retinol(vitaminA)	ATC	https://www.whocc.no/atc_ddd_index/?code=A11CA01&showdescription=no	Enumerated	String	ATC
ATC:A11CA02	Betacarotene	ATC	https://www.whocc.no/atc_ddd_index/?code=A11CA02&showdescription=no	Enumerated	String	ATC
ATC:A11CB	VitaminAandDincombination	ATC	https://www.whocc.no/atc_ddd_index/?code=A11CB&showdescription=no	Enumerated	String	ATC
ATC:A11CC	VitaminDandanalogues	ATC	https://www.whocc.no/atc_ddd_index/?code=A11CC&showdescription=no	Enumerated	String	ATC
ATC:A11CC01	Ergocalciferol	ATC	https://www.whocc.no/atc_ddd_index/?code=A11CC01&showdescription=no	Enumerated	String	ATC
ATC:A11CC02	Dihydrotachysterol	ATC	https://www.whocc.no/atc_ddd_index/?code=A11CC02&showdescription=no	Enumerated	String	ATC
ATC:A11CC03	Alfacalcidol	ATC	https://www.whocc.no/atc_ddd_index/?code=A11CC03&showdescription=no	Enumerated	String	ATC
ATC:A11CC04	Calcitriol	ATC	https://www.whocc.no/atc_ddd_index/?code=A11CC04&showdescription=no	Enumerated	String	ATC
ATC:A11CC05	Colecalciferol	ATC	https://www.whocc.no/atc_ddd_index/?code=A11CC05&showdescription=no	Enumerated	String	ATC
ATC:A11CC06	Calcifediol	ATC	https://www.whocc.no/atc_ddd_index/?code=A11CC06&showdescription=no	Enumerated	String	ATC
ATC:A11CC20	Combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=A11CC20&showdescription=no	Enumerated	String	ATC
ATC:A11CC55	Colecalciferol,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=A11CC55&showdescription=no	Enumerated	String	ATC
ATC:A11D	Vitamin B1, plain and in combination with vitamin B6 and B12	ATC	https://www.whocc.no/atc_ddd_index/?code=A11D&showdescription=no	Enumerated	String	ATC
ATC:A11DA	VitaminB1,plain	ATC	https://www.whocc.no/atc_ddd_index/?code=A11DA&showdescription=no	Enumerated	String	ATC
ATC:A11DA01	Thiamine(vitaminB1)	ATC	https://www.whocc.no/atc_ddd_index/?code=A11DA01&showdescription=no	Enumerated	String	ATC
ATC:A11DA02	Sulbutiamine	ATC	https://www.whocc.no/atc_ddd_index/?code=A11DA02&showdescription=no	Enumerated	String	ATC
ATC:A11DA03	Benfotiamine	ATC	https://www.whocc.no/atc_ddd_index/?code=A11DA03&showdescription=no	Enumerated	String	ATC
ATC:A11DB	VitaminB1incombinationwithvitaminB6and/orvitaminB12	ATC	https://www.whocc.no/atc_ddd_index/?code=A11DB&showdescription=no	Enumerated	String	ATC
ATC:A11E	Vitamin B-complex, including combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=A11E&showdescription=no	Enumerated	String	ATC
ATC:A11EA	VitaminB-complex,plain	ATC	https://www.whocc.no/atc_ddd_index/?code=A11EA&showdescription=no	Enumerated	String	ATC
ATC:A11EB	VitaminB-complexwithvitaminC	ATC	https://www.whocc.no/atc_ddd_index/?code=A11EB&showdescription=no	Enumerated	String	ATC
ATC:A11EC	VitaminB-complexwithminerals	ATC	https://www.whocc.no/atc_ddd_index/?code=A11EC&showdescription=no	Enumerated	String	ATC
ATC:A11ED	VitaminB-complexwithanabolicsteroids	ATC	https://www.whocc.no/atc_ddd_index/?code=A11ED&showdescription=no	Enumerated	String	ATC
ATC:A11EX	VitaminB-complex,othercombinations	ATC	https://www.whocc.no/atc_ddd_index/?code=A11EX&showdescription=no	Enumerated	String	ATC
ATC:A11G	Ascorbic acid (vitamin C), including combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=A11G&showdescription=no	Enumerated	String	ATC
ATC:A11GA	Ascorbicacid(vitaminC),plain	ATC	https://www.whocc.no/atc_ddd_index/?code=A11GA&showdescription=no	Enumerated	String	ATC
ATC:A11GA01	Ascorbicacid(vitaminC)	ATC	https://www.whocc.no/atc_ddd_index/?code=A11GA01&showdescription=no	Enumerated	String	ATC
ATC:A11GB	Ascorbicacid(vitaminC),combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=A11GB&showdescription=no	Enumerated	String	ATC
ATC:A11GB01	Ascorbicacid(vitaminC)andcalcium	ATC	https://www.whocc.no/atc_ddd_index/?code=A11GB01&showdescription=no	Enumerated	String	ATC
ATC:A11HA	Other plain vitamin preparations	ATC	https://www.whocc.no/atc_ddd_index/?code=A11HA&showdescription=no	Enumerated	String	ATC
ATC:A11HA01	Nicotinamide	ATC	https://www.whocc.no/atc_ddd_index/?code=A11HA01&showdescription=no	Enumerated	String	ATC
ATC:A11HA02	Pyridoxine(vitaminB6)	ATC	https://www.whocc.no/atc_ddd_index/?code=A11HA02&showdescription=no	Enumerated	String	ATC
ATC:A11HA03	Tocopherol(vitaminE)	ATC	https://www.whocc.no/atc_ddd_index/?code=A11HA03&showdescription=no	Enumerated	String	ATC
ATC:A11HA04	Riboflavin(vitaminB2)	ATC	https://www.whocc.no/atc_ddd_index/?code=A11HA04&showdescription=no	Enumerated	String	ATC
ATC:A11HA05	Biotin	ATC	https://www.whocc.no/atc_ddd_index/?code=A11HA05&showdescription=no	Enumerated	String	ATC
ATC:A11HA06	Pyridoxalphosphate	ATC	https://www.whocc.no/atc_ddd_index/?code=A11HA06&showdescription=no	Enumerated	String	ATC
ATC:A11HA07	Inositol	ATC	https://www.whocc.no/atc_ddd_index/?code=A11HA07&showdescription=no	Enumerated	String	ATC
ATC:A11HA08	Tocofersolan	ATC	https://www.whocc.no/atc_ddd_index/?code=A11HA08&showdescription=no	Enumerated	String	ATC
ATC:A11HA30	Dexpanthenol	ATC	https://www.whocc.no/atc_ddd_index/?code=A11HA30&showdescription=no	Enumerated	String	ATC
ATC:A11HA31	Calciumpantothenate	ATC	https://www.whocc.no/atc_ddd_index/?code=A11HA31&showdescription=no	Enumerated	String	ATC
ATC:A11HA32	Pantethine	ATC	https://www.whocc.no/atc_ddd_index/?code=A11HA32&showdescription=no	Enumerated	String	ATC
ATC:A11J	Other vitamin products, combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=A11J&showdescription=no	Enumerated	String	ATC
ATC:A11JA	Combinationsofvitamins	ATC	https://www.whocc.no/atc_ddd_index/?code=A11JA&showdescription=no	Enumerated	String	ATC
ATC:A11JB	Vitaminswithminerals	ATC	https://www.whocc.no/atc_ddd_index/?code=A11JB&showdescription=no	Enumerated	String	ATC
ATC:A11JC	Vitamins,othercombinations	ATC	https://www.whocc.no/atc_ddd_index/?code=A11JC&showdescription=no	Enumerated	String	ATC
ATC:A12	Mineral supplements	ATC	https://www.whocc.no/atc_ddd_index/?code=A12&showdescription=no	Enumerated	String	ATC
ATC:A12A	Calcium	ATC	https://www.whocc.no/atc_ddd_index/?code=A12A&showdescription=no	Enumerated	String	ATC
ATC:A12AA	Calcium	ATC	https://www.whocc.no/atc_ddd_index/?code=A12AA&showdescription=no	Enumerated	String	ATC
ATC:A12AA01	Calciumphosphate	ATC	https://www.whocc.no/atc_ddd_index/?code=A12AA01&showdescription=no	Enumerated	String	ATC
ATC:A12AA02	Calciumglubionate	ATC	https://www.whocc.no/atc_ddd_index/?code=A12AA02&showdescription=no	Enumerated	String	ATC
